,Name,Url,Rating,Difficulty,Tags
553,ART of the MOOC: Arte Público y Pedagogía,https://coursera.org/learn/arte-publico-pedagogia,4.7,None,"['Arts and Humanities', 'Music and Art']"
554,Keeping up with Change: Issues for the Finance Professional,https://coursera.org/learn/change-for-the-finance-professional,4.7,None,"['Business', 'Finance']"
555,How To Land the Job You Want (Capstone Project),https://coursera.org/learn/job-interview-capstone,None,None,"['Business', 'Business Strategy']"
556,Evaluación de inversiones en Bienes de Capital,https://coursera.org/learn/evaluaciondeinversiones,4.2,Intermediate Level,"['Business', 'Finance']"
557,Pixel Art for Video Games,https://coursera.org/learn/pixel-art-video-games,4.4,Beginner Level,"['Arts and Humanities', 'Music and Art']"
558,Foundations of Teaching for Learning: Being a Professional,https://coursera.org/learn/professional-teacher,4.7,None,"['Social Sciences', 'Education']"
559,علم النجاح: ما يجب أن تعرفه من الباحثين,https://coursera.org/learn/success-ar,4.8,Beginner Level,"['Business', 'Leadership and Management']"
560,Genomic Data Science Capstone,https://coursera.org/learn/genomic-data-science-project,4.6,None,"['Data Science', 'Data Analysis']"
561,التقانة والمستشعرات النانوية - الجزء الثاني,https://coursera.org/learn/taknulujia-alnnanu2,None,None,"['Physical Science and Engineering', 'Chemistry']"
562,First Steps in Making the Business Case for Sustainability,https://coursera.org/learn/sustainable-business,4.7,Beginner Level,"['Business', 'Leadership and Management']"
563,Cost and Economics in Pricing Strategy,https://coursera.org/learn/uva-darden-bcg-pricing-strategy-cost-economics,4.8,Beginner Level,"['Business', 'Marketing']"
564,Costos para los Negocios,https://coursera.org/learn/costosparanegocios,4.8,Intermediate Level,"['Business', 'Marketing']"
565,Feeding the World,https://coursera.org/learn/feedingtheworld,4.6,Beginner Level,"['Health', 'Basic Science']"
566,Software Architecture for the Internet of Things,https://coursera.org/learn/iot-software-architecture,4.2,None,"['Computer Science', 'Software Development']"
567,Control automático: La tecnología invisible,https://coursera.org/learn/control-automatico,4.6,Beginner Level,"['Physical Science and Engineering', 'Electrical Engineering']"
568,"FinTech: Foundations, Payments, and Regulations",https://coursera.org/learn/wharton-fintech-overview-payments-regulations,4.7,Beginner Level,"['Business', 'Business Essentials']"
569,Spatial Data Science and Applications,https://coursera.org/learn/spatial-data-science,4.4,Intermediate Level,"['Data Science', 'Data Analysis']"
570,口腔种植学 （Implant Dentistry）,https://coursera.org/learn/implant-dentistry-chinese,4.9,Intermediate Level,"['Health', 'Patient Care']"
571,Fundamentals of Global Energy Business,https://coursera.org/learn/energy-business,4.6,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
572,Evaluating the Quality of Healthcare Delivery,https://coursera.org/learn/quality-of-healthcare,None,Beginner Level,"['Health', 'Healthcare Management']"
573,Introduction to Genetics and Evolution,https://coursera.org/learn/genetics-evolution,4.8,None,"['Health', 'Basic Science']"
574,The Outcomes and Interventions of Health Informatics,https://coursera.org/learn/the-outcomes-and-interventions-of-health-informatics,4.5,Beginner Level,"['Health', 'Health Informatics']"
575,"History of Rock, Part Two",https://coursera.org/learn/history-of-rock-2,4.8,None,"['Arts and Humanities', 'Music and Art']"
576,Nursing Informatics Training and Education,https://coursera.org/learn/training-others-nursing-informatics,4.6,Intermediate Level,"['Health', 'Health Informatics']"
577,Современный менеджмент,https://coursera.org/learn/modernmanagement,4.7,None,"['Business', 'Business Essentials']"
578,Social Impact Strategy: Tools for Entrepreneurs and Innovators,https://coursera.org/learn/social-impact,4.8,Beginner Level,"['Business', 'Entrepreneurship']"
579,Art and Science of Machine Learning 日本語版,https://coursera.org/learn/art-science-ml-jp,4,Intermediate Level,"['Data Science', 'Machine Learning']"
580,Geopolítica y gobernanza global: riesgos y oportunidades,https://coursera.org/learn/geopoliticaygobernanzaglobal,4.8,None,"['Social Sciences', 'Governance and Society']"
581,Mechanics of Materials II: Thin-Walled Pressure Vessels and Torsion,https://coursera.org/learn/mechanics2,4.8,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
582,Securing and Integrating Components of your Application,https://coursera.org/learn/securing-integrating-components-app,4.6,Intermediate Level,"['Computer Science', 'Software Development']"
583,iOS App Development Basics,https://coursera.org/learn/ios-app-development-basics,4.2,None,"['Computer Science', 'Mobile and Web Development']"
584,Calculus and Optimization for Machine Learning,https://coursera.org/learn/calculus-and-optimization-for-machine-learning,None,Intermediate Level,"['Math and Logic', 'Math and Logic']"
585,Framework for Data Collection and Analysis,https://coursera.org/learn/data-collection-framework,4.1,Intermediate Level,"['Data Science', 'Data Analysis']"
586,Relationship Management,https://coursera.org/learn/relationship-management,4.7,Advanced Level,"['Business', 'Leadership and Management']"
587,Estilos de Liderazgo: opciones para avanzar en desafíos complejos,https://coursera.org/learn/estilos-liderazgo,4.9,Intermediate Level,"['Personal Development', 'Personal Development']"
588,Studying Cities: Social Science Methods for Urban Research,https://coursera.org/learn/studying-cities-social-science-methods-for-urban-research,4.6,None,"['Social Sciences', 'Education']"
589,Introduction to Chemistry:  Reactions and Ratios,https://coursera.org/learn/intro-chemistry,4.7,Beginner Level,"['Physical Science and Engineering', 'Chemistry']"
590,Embedded Software and Hardware Architecture,https://coursera.org/learn/embedded-software-hardware,4.6,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
591,International Leadership and Organizational Behavior,https://coursera.org/learn/organizational-behavior,4.7,None,"['Business', 'Leadership and Management']"
592,Negociações de sucesso: estratégias e habilidades essenciais (em Português),https://coursera.org/learn/negociacao,4.9,None,"['Business', 'Business Essentials']"
593,Mastering Data Analysis in Excel,https://coursera.org/learn/analytics-excel,4.2,None,"['Data Science', 'Data Analysis']"
594,Dealing With Missing Data,https://coursera.org/learn/missing-data,3.8,None,"['Data Science', 'Data Analysis']"
595,The Arts and Science of Relationships: Understanding Human Needs,https://coursera.org/learn/human-needs,4.4,Beginner Level,"['Personal Development', 'Personal Development']"
596,Weight Management: Beyond Balancing Calories,https://coursera.org/learn/weight-management-beyond-balancing-calories,4.7,Beginner Level,"['Health', 'Nutrition']"
597,Elastic Cloud Infrastructure: Scaling and Automation en Español,https://coursera.org/learn/gcp-infrastructure-scaling-automation-es,4.8,Intermediate Level,"['Information Technology', 'Cloud Computing']"
598,English for Business and Entrepreneurship,https://coursera.org/learn/business,4.8,Beginner Level,"['Language Learning', 'Learning English']"
599,"Инженер - менеджер настоящего, системный архитектор будущего",https://coursera.org/learn/systems-engineering-5,None,Intermediate Level,"['Business', 'Business Strategy']"
600,Chinese Culture and Contemporary China,https://coursera.org/learn/china-culture-contemporary,4.6,Beginner Level,"['Arts and Humanities', 'History']"
601,3D Printing Applications,https://coursera.org/learn/3d-printing-applications,4.6,Beginner Level,"['Business', 'Entrepreneurship']"
602,Strategic Management of Innovation,https://coursera.org/learn/strategic-management-of-innovation,4.7,None,"['Business', 'Business Strategy']"
603,Fundamentals of Accounting Capstone,https://coursera.org/learn/accounting-fundamentals-project,None,Beginner Level,"['Business', 'Business Essentials']"
604,Principles of fMRI 2,https://coursera.org/learn/functional-mri-2,4.7,None,"['Data Science', 'Data Analysis']"
605,"Introduzione alla fisica sperimentale: elettromagnetismo, ottica, fisica moderna",https://coursera.org/learn/fisica-sperimentale-fisica-moderna,4.9,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
606,Coaching Practices,https://coursera.org/learn/coaching-practices,4.7,None,"['Business', 'Leadership and Management']"
607,Single Page Web Applications with AngularJS,https://coursera.org/learn/single-page-web-apps-with-angularjs,4.9,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
608,"Functions, Methods, and Interfaces in Go",https://coursera.org/learn/golang-functions-methods,4.6,Intermediate Level,"['Computer Science', 'Software Development']"
609,Linear Circuits 2: AC Analysis,https://coursera.org/learn/linear-circuits-ac-analysis,4.7,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
610,Opioid Epidemic: From Evidence to Impact,https://coursera.org/learn/opioid-epidemic,None,Beginner Level,"['Health', 'Public Health']"
611,Bacteria and Chronic Infections,https://coursera.org/learn/bacterial-infections,4.6,None,"['Health', 'Patient Care']"
612,Human Resources Management Capstone: HR for People Managers,https://coursera.org/learn/human-resources-management-capstone,4.8,None,"['Business', 'Leadership and Management']"
613,Ethical Social Media,https://coursera.org/learn/ethical-social-media,4.5,None,"['Social Sciences', 'Governance and Society']"
614,Electric Vehicles and Mobility,https://coursera.org/learn/electric-vehicles-mobility,4.5,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
615,Estrategia Empresarial,https://coursera.org/learn/estrategia-empresarial,4.7,Beginner Level,"['Business', 'Leadership and Management']"
616,Cultural intelligence: Become a global citizen,https://coursera.org/learn/cultural-intelligence,None,None,"['Business', 'Leadership and Management']"
617,The Raspberry Pi Platform and Python Programming for the Raspberry Pi,https://coursera.org/learn/raspberry-pi-platform,4.6,None,"['Computer Science', 'Software Development']"
618,Hands-on Text Mining and Analytics,https://coursera.org/learn/text-mining-analytics,4,Intermediate Level,"['Data Science', 'Data Analysis']"
619,Materials Science: 10 Things Every Engineer Should Know,https://coursera.org/learn/materials-science,4.6,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
620,Python and Machine-Learning for Asset Management with Alternative Data Sets,https://coursera.org/learn/machine-learning-asset-management-alternative-data,4.6,Intermediate Level,"['Business', 'Finance']"
621,Сравнение и создание групп,https://coursera.org/learn/sravneniye-sozdaniye-grupp,4.5,Intermediate Level,"['Data Science', 'Data Analysis']"
622,Agile Planning for Software Products,https://coursera.org/learn/agile-planning-for-software-products,4.7,None,"['Computer Science', 'Software Development']"
623,Data Analytics for Lean Six Sigma,https://coursera.org/learn/data-analytics-for-lean-six-sigma,4.8,Beginner Level,"['Data Science', 'Data Analysis']"
624,"System Validation (4): Modelling Software, Protocols, and other behaviour",https://coursera.org/learn/system-validation-software-protocols,4.7,Advanced Level,"['Computer Science', 'Software Development']"
625,Electric Power Systems,https://coursera.org/learn/electric-power-systems,4.7,Beginner Level,"['Physical Science and Engineering', 'Electrical Engineering']"
626,Disability Awareness and Support,https://coursera.org/learn/disability-awareness,4.5,None,"['Social Sciences', 'Education']"
627,Management Fundamentals,https://coursera.org/learn/management-fundamentals-healthcare-administrators,4.6,Beginner Level,"['Business', 'Leadership and Management']"
628,Cryptography,https://coursera.org/learn/cryptography,4.5,None,"['Computer Science', 'Computer Security and Networks']"
629,Business English: Meetings,https://coursera.org/learn/business-english-meetings,4.7,Intermediate Level,"['Language Learning', 'Learning English']"
630,International and Cross-Cultural Negotiation,https://coursera.org/learn/international-negotiation,4.7,Intermediate Level,"['Business', 'Leadership and Management']"
631,Electrones en Acción: Electrónica y Arduinos para tus propios Inventos,https://coursera.org/learn/electrones-en-accion,4.8,None,"['Physical Science and Engineering', 'Electrical Engineering']"
632,"Biological Diversity (Theories, Measures and Data sampling techniques)",https://coursera.org/learn/biological-diversity,4.3,Intermediate Level,"['Health', 'Basic Science']"
633,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform auf Deutsch,https://coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-de,None,Intermediate Level,"['Data Science', 'Data Analysis']"
634,Sustainable Agricultural Land Management,https://coursera.org/learn/sustainable-agriculture,4.7,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
635,Auditing II: The Practice of Auditing,https://coursera.org/learn/auditing-part2-the-practice,4.7,None,"['Business', 'Business Essentials']"
636,Monetary Policy in the Asia Pacific,https://coursera.org/learn/monetary-policy-asia-pacific,4.8,Intermediate Level,"['Social Sciences', 'Economics']"
637,Preparing for the Google Cloud Associate Cloud Engineer Exam,https://coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam,4.7,Beginner Level,"['Information Technology', 'Cloud Computing']"
638,CAD/BIM技術與應用專項課程（CAD/BIM Specialization),https://coursera.org/learn/cad-bim-shiwu,None,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
639,Accounting Data Analytics with Python,https://coursera.org/learn/accounting-data-analytics-python,None,Intermediate Level,"['Data Science', 'Data Analysis']"
640,US Social Services Compared,https://coursera.org/learn/welfare-state,4.7,Beginner Level,"['Social Sciences', 'Governance and Society']"
641,Quantum Optics 2 - Two photons and more,https://coursera.org/learn/quantum-optics-two-photons,5,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
642,Introduction to Blockchain: Using and Securing Cryptocurrencies,https://coursera.org/learn/blockchain-using-securing-cryptocurrencies,4.9,Beginner Level,"['Information Technology', 'Security']"
643,AWS Fundamentals: Building Serverless Applications,https://coursera.org/learn/aws-fundamentals-building-serverless-applications,4.7,Beginner Level,"['Information Technology', 'Cloud Computing']"
644,UX Design Fundamentals,https://coursera.org/learn/ux-design-fundamentals,4.8,Beginner Level,"['Arts and Humanities', 'Music and Art']"
645,Évaluation & Mesure d'Impact Social,https://coursera.org/learn/evaluation-mesure-impact-social,4.6,Beginner Level,"['Business', 'Entrepreneurship']"
646,Interfacing with the Raspberry Pi,https://coursera.org/learn/raspberry-pi-interface,4.6,None,"['Physical Science and Engineering', 'Electrical Engineering']"
647,Leadership Communication for Maximum Impact: Storytelling,https://coursera.org/learn/leadership-storytelling,4.5,None,"['Business', 'Leadership and Management']"
648,Mi nueva empresa: los siguientes pasos,https://coursera.org/learn/nueva-empresa,None,Beginner Level,"['Business', 'Entrepreneurship']"
649,Practical Reinforcement Learning,https://coursera.org/learn/practical-rl,4.2,Advanced Level,"['Data Science', 'Machine Learning']"
650,Programming Mobile Applications for Android Handheld Systems: Part 1,https://coursera.org/learn/android-programming,4.6,None,"['Computer Science', 'Mobile and Web Development']"
651,Pricing Strategy in Practice,https://coursera.org/learn/uva-darden-bcg-pricing-strategy-practice,4.7,Intermediate Level,"['Business', 'Marketing']"
652,Developing FPGA-accelerated cloud applications with SDAccel: Practice,https://coursera.org/learn/fpga-sdaccel-practice,None,Intermediate Level,"['Computer Science', 'Design and Product']"
653,Razonamiento artificial,https://coursera.org/learn/razonamiento-artificial,4.4,Intermediate Level,"['Computer Science', 'Algorithms']"
654,Investment Strategy,https://coursera.org/learn/investment-philosophy,4.4,Intermediate Level,"['Business', 'Finance']"
655,"Sustainable Business: Big Issues, Big Changes",https://coursera.org/learn/sustainable-business-changes,4.6,Beginner Level,"['Business', 'Leadership and Management']"
656,Operating Systems and You: Becoming a Power User,https://coursera.org/learn/os-power-user,4.6,Beginner Level,"['Information Technology', 'Support and Operations']"
657,Прикладные задачи анализа данных,https://coursera.org/learn/data-analysis-applications,4.4,Intermediate Level,"['Data Science', 'Data Analysis']"
658,Biosphere 2 Science for the Future of Our Planet,https://coursera.org/learn/biosphere-science-future,4.8,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
659,Entrepreneurship,https://coursera.org/learn/entrepreneurship,4.7,Beginner Level,"['Business', 'Business Strategy']"
660,Surveillance Systems: The Building Blocks,https://coursera.org/learn/epidemiology-surveillance-systems,None,Beginner Level,"['Health', 'Public Health']"
661,Mergers and Acquisitions – The Relentless Pursuit of Synergy,https://coursera.org/learn/mergers-and-acquisitions,4.4,Intermediate Level,"['Business', 'Finance']"
662,Channel Management and Retailing,https://coursera.org/learn/channel-management,4.3,Beginner Level,"['Business', 'Marketing']"
663,Software Product Management Capstone,https://coursera.org/learn/software-product-management-capstone,4.8,None,"['Computer Science', 'Design and Product']"
664,Essential Cloud Infrastructure: Core Services,https://coursera.org/learn/gcp-infrastructure-core-services,4.7,Intermediate Level,"['Information Technology', 'Cloud Computing']"
665,Firearm Purchaser Licensing Teach-Out: The Background Check Policy Not Enough People Are Talking About,https://coursera.org/learn/firearm-licensing,None,Beginner Level,"['Social Sciences', 'Governance and Society']"
666,Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course),https://coursera.org/learn/script-writing,4.5,None,"['Arts and Humanities', 'Music and Art']"
667,Success,https://coursera.org/learn/wharton-succcess,4.8,Beginner Level,"['Personal Development', 'Personal Development']"
668,Getting and Cleaning Data,https://coursera.org/learn/data-cleaning,4.6,None,"['Data Science', 'Data Analysis']"
669,Trading Basics,https://coursera.org/learn/trading-basics,4.2,Beginner Level,"['Business', 'Finance']"
670,"Literacy Teaching and Learning: Aims, Approaches and Pedagogies",https://coursera.org/learn/literacy-teaching-learning,4.5,Beginner Level,"['Social Sciences', 'Education']"
671,Cálculo Diferencial e Integral unidos por el Teorema Fundamental del Cálculo,https://coursera.org/learn/calculo-diferencial,4.5,None,"['Math and Logic', 'Math and Logic']"
672,Understanding economic policymaking,https://coursera.org/learn/economic-policy,4.8,None,"['Social Sciences', 'Governance and Society']"
673,Advanced Linear Models for Data Science 2: Statistical Linear Models,https://coursera.org/learn/linear-models-2,4.7,Advanced Level,"['Data Science', 'Probability and Statistics']"
674,Functional Program Design in Scala,https://coursera.org/learn/progfun2,4.5,Intermediate Level,"['Computer Science', 'Software Development']"
675,Thoracic Oncology,https://coursera.org/learn/thoracic-oncology,4.9,Advanced Level,"['Health', 'Basic Science']"
676,Experimentation for Improvement,https://coursera.org/learn/experimentation,4.8,Intermediate Level,"['Data Science', 'Probability and Statistics']"
677,"Major Engineering Projects: Governance, Risk and Scope",https://coursera.org/learn/major-engineering-projects,4.7,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
678,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",https://coursera.org/learn/understanding-china-history-part-1,4.5,None,"['Data Science', 'Data Analysis']"
679,Accounting Analysis I: The Role of Accounting as an Information System,https://coursera.org/learn/accounting-information-system,4.9,Intermediate Level,"['Business', 'Business Essentials']"
680,Data Analysis Tools,https://coursera.org/learn/data-analysis-tools,4.5,None,"['Data Science', 'Data Analysis']"
681,Introduction to Who Wrote Shakespeare,https://coursera.org/learn/shakespeare,4.5,Beginner Level,"['Arts and Humanities', 'History']"
682,Ruby on Rails: An Introduction,https://coursera.org/learn/ruby-on-rails-intro,4.5,None,"['Computer Science', 'Mobile and Web Development']"
683,Preventative Healthcare for the Newborn Baby,https://coursera.org/learn/preventive-healthcare-newborn-baby,4.7,Beginner Level,"['Health', 'Patient Care']"
684,Introduction aux Droits de l’Homme,https://coursera.org/learn/droits-de-lhomme,4.8,None,"['Social Sciences', 'Law']"
685,Nanophotonics and Detectors,https://coursera.org/learn/nanophotonics-detectors,None,Advanced Level,"['Physical Science and Engineering', 'Electrical Engineering']"
686,Character Design for Video Games,https://coursera.org/learn/game-character-design,4.6,Beginner Level,"['Arts and Humanities', 'Music and Art']"
687,"Introduzione alla fisica sperimentale: meccanica, termodinamica",https://coursera.org/learn/fisica-sperimentale-meccanica-termodinamica,5,Beginner Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
688,Autodesk Certified Professional: Inventor for Mechanical Design Exam Prep,https://coursera.org/learn/autodesk-inventor-mechanical-design,None,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
689,Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português Brasileiro,https://coursera.org/learn/serverless-machine-learning-gcp-br,4.7,Intermediate Level,"['Data Science', 'Machine Learning']"
690,Using Python to Access Web Data,https://coursera.org/learn/python-network-data,4.8,None,"['Computer Science', 'Software Development']"
691,Matrix Methods,https://coursera.org/learn/matrix-methods,4.2,Intermediate Level,"['Math and Logic', 'Math and Logic']"
692,Ingeniería de Tráfico,https://coursera.org/learn/ingenieria-trafico,4.6,Beginner Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
693,Healthcare Consumerism and Implication for Care Delivery,https://coursera.org/learn/healthcareconsumerism,4.5,Beginner Level,"['Health', 'Healthcare Management']"
694,Multi-Axis CNC Toolpaths,https://coursera.org/learn/multi-axis-cnc-toolpaths,5,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
695,Finance for Everyone: Markets,https://coursera.org/learn/finance-markets,4.6,Beginner Level,"['Business', 'Finance']"
696,Social Marketing Capstone Project,https://coursera.org/learn/social-marketing-capstone,4.9,None,"['Business', 'Marketing']"
697,Seguridad agroalimentaria,https://coursera.org/learn/seguridad-alimentaria,4.7,Beginner Level,"['Health', 'Nutrition']"
698,New Models of Business in Society,https://coursera.org/learn/uva-darden-business-society,4.6,None,"['Business', 'Leadership and Management']"
699,"Imagery, Automation, and Applications",https://coursera.org/learn/gis-applications,4.9,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
700,Terrorism and Counterterrorism: Comparing Theory and Practice,https://coursera.org/learn/terrorism,4.8,Beginner Level,"['Social Sciences', 'Governance and Society']"
701,Exploring Quantum Physics,https://coursera.org/learn/quantum-physics,None,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
702,MongoDB Aggregation Framework,https://coursera.org/learn/mongodb-aggregation-framework,4.7,Intermediate Level,"['Data Science', 'Data Analysis']"
703,Sales & Marketing Alignment,https://coursera.org/learn/sales-marketing-alignment,4.5,Intermediate Level,"['Business', 'Business Strategy']"
704,Введение в теорию построения процедур множественной проверки гипотез,https://coursera.org/learn/multiple-hypotheses-testing,None,Intermediate Level,"['Data Science', 'Probability and Statistics']"
705,Statistical Thermodynamics: Molecules to Machines,https://coursera.org/learn/statistical-thermodynamics-cm,4,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
706,Essential Cloud Infrastructure: Core Services 日本語版,https://coursera.org/learn/gcp-infrastructure-core-services-jp,4.7,Intermediate Level,"['Information Technology', 'Cloud Computing']"
707,Sequence Models,https://coursera.org/learn/nlp-sequence-models,4.8,Intermediate Level,"['Data Science', 'Machine Learning']"
708,Discrete Optimization,https://coursera.org/learn/discrete-optimization,4.9,Intermediate Level,"['Computer Science', 'Algorithms']"
709,Entreprendre dans les Industries Culturelles à l'ère du numérique,https://coursera.org/learn/entreprendre-culture,4.7,Beginner Level,"['Business', 'Entrepreneurship']"
710,Advanced Financial Reporting: Accounting for Business Combinations and Preparation of Consolidated Financial Statements,https://coursera.org/learn/advanced-financial-reporting,4.8,Advanced Level,"['Business', 'Business Essentials']"
711,Introducción a los modelos de demanda de transporte,https://coursera.org/learn/demanda-de-transporte,4.7,Intermediate Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
712,Developing Android Apps with App Inventor,https://coursera.org/learn/app-inventor-android,4.4,Beginner Level,"['Computer Science', 'Mobile and Web Development']"
713,Psychological First Aid,https://coursera.org/learn/psychological-first-aid,4.8,None,"['Health', 'Psychology']"
714,Healing with the Arts,https://coursera.org/learn/healing-with-the-arts,4.6,None,"['Personal Development', 'Personal Development']"
715,Закон стартапа: юридические основы технологического бизнеса,https://coursera.org/learn/zakon-startapa-tekhnologicheskogo-biznesa,None,Intermediate Level,"['Business', 'Entrepreneurship']"
716,Cyber Threats and Attack Vectors,https://coursera.org/learn/cyber-threats-attack-vectors,4.6,Beginner Level,"['Information Technology', 'Security']"
717,Elastic Cloud Infrastructure: Containers and Services en Français,https://coursera.org/learn/gcp-infrastructure-containers-services-fr,None,Intermediate Level,"['Information Technology', 'Cloud Computing']"
718,中医药与中华传统文化,https://coursera.org/learn/zhong-yi-yao-wen-hua,4.3,None,"['Health', 'Public Health']"
719,The Modern and the Postmodern (Part 1),https://coursera.org/learn/modern-postmodern-1,4.8,None,"['Arts and Humanities', 'Philosophy']"
720,Capstone Project: Teaching Impacts of Technology,https://coursera.org/learn/teach-impacts-technology-capstone,None,Beginner Level,"['Social Sciences', 'Education']"
721,Introduction to Enterprise Computing,https://coursera.org/learn/introduction-enterprise-computing,4.8,Beginner Level,"['Information Technology', 'Cloud Computing']"
722,Цифровая обработка сигналов Часть 1. Сигналы и системы дискретного времени,https://coursera.org/learn/cifrovaya-obrabotka-signalov-chast1,None,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
723,Emotions: a Philosophical Introduction,https://coursera.org/learn/emotions,4.2,Beginner Level,"['Arts and Humanities', 'Philosophy']"
724,Recommendation Systems with TensorFlow on GCP,https://coursera.org/learn/recommendation-models-gcp,4.5,Advanced Level,"['Data Science', 'Machine Learning']"
725,How Google does Machine Learning em Português Brasileiro,https://coursera.org/learn/google-machine-learning-br,4.8,Intermediate Level,"['Data Science', 'Machine Learning']"
726,Налоги и налогообложение: специальные налоговые режимы,https://coursera.org/learn/specialnye-nalogovye-rezhimy,4.3,Beginner Level,"['Business', 'Finance']"
727,Chinese for HSK 3 PART I,https://coursera.org/learn/hsk-3,4.7,Intermediate Level,"['Language Learning', 'Other Languages']"
728,Scandinavian Film and Television,https://coursera.org/learn/scandinavian-movies-tv,4.6,Beginner Level,"['Arts and Humanities', 'Music and Art']"
729,Business Process Management in Healthcare Organizations,https://coursera.org/learn/business-process-management-in-healthcare-organizations,4.5,Beginner Level,"['Health', 'Healthcare Management']"
730,Практика разрешения конфликтов. Я - семья - работа - общество,https://coursera.org/learn/conflict-resolution,4.8,Beginner Level,"['Personal Development', 'Personal Development']"
731,ART of the MOOC: Activismo y Movimientos Sociales,https://coursera.org/learn/activismo-movimientos-sociales,5,None,"['Arts and Humanities', 'Music and Art']"
732,On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform,https://coursera.org/learn/onprem-fundamentals-apigee-gcp,4.7,Intermediate Level,"['Computer Science', 'Software Development']"
733,Qualitative Research,https://coursera.org/learn/qualitative-research,4.5,Intermediate Level,"['Business', 'Marketing']"
734,Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版,https://coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-jp,4.4,Intermediate Level,"['Computer Science', 'Software Development']"
735,The Search for Great Ideas: Harnessing creativity to empower innovation.,https://coursera.org/learn/start-your-own-business-2-ideation,3.8,None,"['Business', 'Entrepreneurship']"
736,L'avenir de la décision : connaître et agir en complexité,https://coursera.org/learn/lavenir-de-la-decision,4.7,None,"['Business', 'Leadership and Management']"
737,Measuring Causal Effects in the Social Sciences,https://coursera.org/learn/causal-effects,4.2,None,"['Social Sciences', 'Governance and Society']"
738,Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,https://coursera.org/learn/gcp-infrastructure-scaling-automation-br,4.9,Intermediate Level,"['Information Technology', 'Cloud Computing']"
739,Material Behavior,https://coursera.org/learn/material-behavior,4.7,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
740,Psychology of Popularity,https://coursera.org/learn/popularity,4.6,Beginner Level,"['Health', 'Psychology']"
741,Introduction to Classical Music,https://coursera.org/learn/introclassicalmusic,4.9,None,"['Arts and Humanities', 'Music and Art']"
742,Multiplatform Mobile App Development with NativeScript,https://coursera.org/learn/nativescript,4.5,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
743,El arte de negociar,https://coursera.org/learn/arte-de-negociacion,4.5,None,"['Business', 'Leadership and Management']"
744,Positive Psychology: Resilience Skills,https://coursera.org/learn/positive-psychology-resilience,4.9,Beginner Level,"['Health', 'Psychology']"
745,Systèmes d’Information Géographique - Partie 1,https://coursera.org/learn/sig-1,4.5,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
746,New Venture Finance: Startup Funding for Entrepreneurs,https://coursera.org/learn/startup-funding,4.6,None,"['Business', 'Entrepreneurship']"
747,The Merkle Tree and Cryptocurrencies,https://coursera.org/learn/merkle-cryptocurrencies,None,Beginner Level,"['Computer Science', 'Algorithms']"
748,Quantum Optics 1 : Single Photons,https://coursera.org/learn/quantum-optics-single-photon,4.9,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
749,Business English: Planning & Negotiating,https://coursera.org/learn/business-english-negotiating,4.8,Intermediate Level,"['Language Learning', 'Learning English']"
750,Write A Feature Length Screenplay For Film Or Television,https://coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,None,Beginner Level,"['Arts and Humanities', 'Music and Art']"
751,Visual Perception and the Brain,https://coursera.org/learn/visual-perception,4.7,None,"['Health', 'Basic Science']"
